Date,Channel,Author,Message,Message ID,Was Edited,Referenced Message ID,Referenced Message Author,Referenced Message Text
2025-02-06 10:02:31,support,932fa0f14ef848d4d6b2b59f08a7e8bb23530ec2,"ok got it , thanx ?",a66d5fda-0558-4605-baa9-37a17af5c909,False,,,
2025-02-06 15:02:56,support,dfa27ea8a6275b5b42f5c0a8694aeebda0de72ea,"Hi Mr. Greedy

As I mentioned, I asked you the proof of payment to double check it and send your funds today, following the Bisq2 guidelines, just waiting it from you. I'm using a different Wise wallet now, and I've taken steps to make sure I don't get suspended in future, there is no risk Mr. Greedy, thanks for your concern.",62a682b0-74aa-4285-b4e1-761bf10fa625,True,b176c34ddc5da25bbdb94df3f76cf4fdbc5d559d,b176c34ddc5da25bbdb94df3f76cf4fdbc5d559d,still waiting for my coins and I wonder why you still have offers posted in all country channels while your bank account are blocked. This is a risk to any possible buyer that takes one of those offers while your account is blocked
2025-02-06 15:47:46,support,a229a4b29fa290bf8f0576ff222c8a61b2782aa4,"if it was @92barklin then they have been completing trades and imo exceptionally unlikely to be attempting any kind of fraud; most likely an oversight to which it appears steps have already been taken to remedy, which of course a scammer would not.",cf8413ec-0eb1-4b2a-ab1d-111ed5061b34,True,,,
2025-02-06 18:15:40,support,dfa27ea8a6275b5b42f5c0a8694aeebda0de72ea,"Hello Mr. Greedy,

If you keep refusing to send proof of payment, I can't be sure you've paid. As I mentioned before, please provide a screenshot of your proof of payment and I'll send your funds immediately. Please cooperate, I already got scammed yesterday and need to confirm your payment before sending the satoshis to your wallet. Also, please keep this conversation in the trade chat since there's no need to share it here, Mr. Greedy",d0561353-bf08-400a-b2a1-9b8b282fc318,False,b176c34ddc5da25bbdb94df3f76cf4fdbc5d559d,b176c34ddc5da25bbdb94df3f76cf4fdbc5d559d,NoKYC https://bisq.wiki/Bisq_2#Bisq_Easy
2025-02-06 18:16:06,support,dfa27ea8a6275b5b42f5c0a8694aeebda0de72ea,"Appreciate it, Mr. Psycho.",67ee5278-994b-40c5-84ed-b009d6ae25df,False,a229a4b29fa290bf8f0576ff222c8a61b2782aa4,a229a4b29fa290bf8f0576ff222c8a61b2782aa4,"if it was @92barklin then they have been completing trades and imo exceptionally unlikely to be attempting any kind of fraud; most likely an oversight to which it appears steps have already taken to remedy, which of course a scammer would not."
2025-02-07 11:30:22,support,cb1e40b3319eac35585159be990b8460dfc08847,"Hi, I am a beginner..., I accepted an offer, what is the next step, will I receive some kind of notification? So far I can only see the trade in the ""my open trade"" tab.",3c7fce52-3da5-42f1-ac74-c215cf4a1b42,False,,,
2025-02-07 11:45:37,support,a4fde628057cf434fd2fe470c3de007b4fd9c272,"to sell of to buy? next steps depend on your role, seller or buyer?",267c4748-8f93-411b-b083-2c3f8e6332b8,False,cb1e40b3319eac35585159be990b8460dfc08847,cb1e40b3319eac35585159be990b8460dfc08847,"Hi, I am a beginner..., I accepted an offer, what is the next step, will I receive some kind of notification? So far I can only see the trade in the ""my open trade"" tab."
2025-02-07 11:51:46,support,a4fde628057cf434fd2fe470c3de007b4fd9c272,"there is a trade guide button on your open trade, open it up and read on further steps",d8f07905-fc65-41ec-bba0-e33c18f0c572,False,,,
2025-02-07 12:11:48,support,a229a4b29fa290bf8f0576ff222c8a61b2782aa4,If it is from a zero rep trader who is not actively listing here and is not a known quantity then I would reject the trade. If it is from a starred trader you should have no issues and like Sierra India Delta mentioned follow trade guide to complete.,fc270025-b09c-4509-bb16-124d08556d29,False,,,
2025-02-07 12:16:41,support,cb1e40b3319eac35585159be990b8460dfc08847,I accepted an offer from strayorigin to buy BTC,cfaa4237-11f9-413a-9981-ab11d89b93cc,False,,,
2025-02-07 12:17:56,support,a229a4b29fa290bf8f0576ff222c8a61b2782aa4,they are a starred trader who is active and has many completed trades you won't have any issues,a5888dfe-bd8e-45f5-b728-d8a735d84e85,True,,,
2025-02-07 12:19:39,support,a4fde628057cf434fd2fe470c3de007b4fd9c272,"they're a reputed seller with a lot of rep and will complete the trade. You have to send them your btc address there in input box, and then they'll send payment address. Follow trade guide if you have any futher doubts or reach out, cheers",795f042d-c5f8-4b35-bfa2-ce627a3415d9,False,cb1e40b3319eac35585159be990b8460dfc08847,cb1e40b3319eac35585159be990b8460dfc08847,I accepted an offer from strayorigin to buy BTC
2025-02-07 12:20:47,support,cb1e40b3319eac35585159be990b8460dfc08847,"Ok, sounds good. So according to the trade guide, the seller has the next action, in order to continue, with sharing his payment acount data to me, right?",9d568f39-6ec9-4d03-8e06-c0abb0e72a27,False,,,
2025-02-07 12:22:00,support,a4fde628057cf434fd2fe470c3de007b4fd9c272,"yes, then you'll pay them and click on confirm payment. They'll confirm receipt and release btc to address you shared in first step",ffc449f4-6a44-4390-b92c-a16819b4a3de,False,cb1e40b3319eac35585159be990b8460dfc08847,cb1e40b3319eac35585159be990b8460dfc08847,"Ok, sounds good. So according to the trade guide, the seller has the next action, in order to continue, with sharing his payment acount data to me, right?"
2025-02-07 12:48:08,support,cb1e40b3319eac35585159be990b8460dfc08847,"I re-read /trade guide/process tab/1. and it is not clear to me , if a trade has to be accepted/acknowledged by the seller as well ? And if yes, how can this be recognized?",554c70de-ded4-4890-8370-346c9a5454ab,False,,,
2025-02-07 12:55:00,support,cb1e40b3319eac35585159be990b8460dfc08847,"now a notification popped up in the bisq easy head area: New trade message for trade 'xxxxx' | go to 'open Trades'   ; but in the 'my open trades' menue , I can only see the trade which I wanted to start. No additional message.",2dd4066b-5027-4dab-9539-276a37b4a4bd,False,,,
2025-02-07 12:59:31,support,a229a4b29fa290bf8f0576ff222c8a61b2782aa4,"It appears they may not be online last activity 6 hours ago, I suspect you will have to wait for the trade to be updated with the relevent payment details for you to make payment to.",931e51b6-a1c3-41d9-96b5-b0992b100659,False,,,
2025-02-07 13:01:54,support,cb1e40b3319eac35585159be990b8460dfc08847,"I may found the rootcause for the confusion..... Is is mandatory to mark the checkbox at the end of the trade guide guide, in order to see the full trade details......",c854a006-9fcd-44af-a114-5a637cac11ff,False,,,
2025-02-07 13:03:49,support,cb1e40b3319eac35585159be990b8460dfc08847,now I can see the trade details incl. further steps...   ;-),027fbc12-9a18-4736-8113-c8f67a946022,False,,,
2025-02-07 17:24:36,support,c02ce2aebaccb32cb6282266c09ec11436c00d8c,How long do orders stay in offerbook?,e425e913-37c0-4e38-be8a-cb2bd2c69320,False,,,
2025-02-07 17:25:07,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,they are removed after 15 days,b9ff0927-a5f0-4008-8d21-bc0de2b022a8,False,c02ce2aebaccb32cb6282266c09ec11436c00d8c,c02ce2aebaccb32cb6282266c09ec11436c00d8c,How long do orders stay in offerbook?
2025-02-07 17:25:15,support,c02ce2aebaccb32cb6282266c09ec11436c00d8c,Thanks,cb22c3cc-56f9-4191-b06d-00b81d6291f6,False,,,
2025-02-08 01:08:25,support,0136ffa8417817ee2ba8c6d50fcf91ac522b8e89,How can i find a reliable seller? None of them have ratings as far as I can see?,62d3cdc7-fb0c-4c94-ba15-3243da1ef245,False,,,
2025-02-08 01:08:54,support,dfa27ea8a6275b5b42f5c0a8694aeebda0de72ea,Hello Mr. J. Please restart your Bisq2. It is sync issue.,c8b600ab-b989-49d5-a3f2-a5153f330b27,False,,,
2025-02-08 01:09:05,support,0136ffa8417817ee2ba8c6d50fcf91ac522b8e89,ty,69559ac2-eef2-46d2-a826-95ba6ed08b56,False,,,
2025-02-08 12:00:49,support,8edabebfba6b05a377df81d9113770fe9bfc7aaa,"I cannot see the text from the tooltip below the messages, when I put the cursor on it there is a white form too little",234191a8-3fdd-4f50-9c3c-29ade2d24614,False,,,
2025-02-08 12:02:28,support,8edabebfba6b05a377df81d9113770fe9bfc7aaa,"could you give the text I should see form these tooltip, from left to right, thanks",ff2fc856-c31f-40f9-b684-f1e97942642f,False,,,
2025-02-08 16:34:47,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,reply -private msssage - copy to clipboard - reaction emoji,fc404ade-9b00-40fc-a2ae-00f720063412,False,8edabebfba6b05a377df81d9113770fe9bfc7aaa,8edabebfba6b05a377df81d9113770fe9bfc7aaa,"could you give the text I should see form these tooltip, from left to right, thanks"
2025-02-08 16:50:05,support,dfa27ea8a6275b5b42f5c0a8694aeebda0de72ea,"Hello everybody. It's been 24 hours since I requested mediation, and there has been no activity from the mediator thus far. What is the average response time for a moderator?",158a4980-7d34-45d4-a10c-89d76521f59f,False,,,
2025-02-08 17:26:18,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,"should be within 48hrs but I know one mediator has issues readingmessage altogether, so you could contact him on matrix at bisq.chat",ebdb326c-1e9d-4acd-af26-0977aab991fc,False,dfa27ea8a6275b5b42f5c0a8694aeebda0de72ea,dfa27ea8a6275b5b42f5c0a8694aeebda0de72ea,"Hello everybody. It's been 24 hours since I requested mediation, and there has been no activity from the mediator thus far. What is the average response time for a moderator?"
2025-02-09 04:58:03,support,c8b5f5a9649f402f56fcb86064688245d9d6d24d,can i ask seller to pay first? i couldn't find the rule about it,5129c1ea-a814-4214-805a-28577e1e102b,False,,,
2025-02-09 08:16:47,support,40be8032e0e5968e7db893021c30545756f363e3,"Is it normal that neither trade partner nor mediator respond after you fulfilled your side of the trade? Been waiting more than 24 hours after sending money. First time trying this app, seems like a scam tbh",f3d2e55e-79e7-4aeb-bed4-f4a408cc07f2,True,,,
2025-02-09 10:09:56,support,38f42de0563e1998ff489c24f073f7911ce38b99,Is it possible on bisq 1 to explicitly only purchase non kyc coins ie coins that havent come through an exchange...perhaps a miner,9d206029-0f1f-490d-9959-38b566ea0354,False,,,
2025-02-09 11:24:00,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,"makes no sense, a reputable seller has no reason to pay first as he has his reputation on the line, and a non reputable seller who wants to scam you will never pay you first because he wants to scam you :-P so it's not against the rules per se but it will not happen",13448f67-33b3-4516-a7bb-58cd7cd93037,False,c8b5f5a9649f402f56fcb86064688245d9d6d24d,c8b5f5a9649f402f56fcb86064688245d9d6d24d,can i ask seller to pay first? i couldn't find the rule about it
2025-02-09 11:24:25,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,what is the reputation score of the seller?,044dcbb7-51fa-432e-a938-0c129a3081d6,False,40be8032e0e5968e7db893021c30545756f363e3,40be8032e0e5968e7db893021c30545756f363e3,"Is it normal that neither trade partner nor mediator respond after you fulfilled your side of the trade? Been waiting more than 24 hours after sending money. First time trying this app, seems like a scam tbh"
2025-02-09 11:25:07,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,"there is no possibility of cherrypicking btc like that on bisq, but even if it is from a central exchange its kyc is not tied to you so that's not a problem",06187f73-10b2-41bf-af7e-78f77b39c289,False,38f42de0563e1998ff489c24f073f7911ce38b99,38f42de0563e1998ff489c24f073f7911ce38b99,Is it possible on bisq 1 to explicitly only purchase non kyc coins ie coins that havent come through an exchange...perhaps a miner
2025-02-09 12:51:49,support,b5a4cd59749e9b42e8cff176fb1fe5c081488163,"always make sure that the seller responds to you first before you send money. Most sellers on here are sellers on a whole lot of other places and some are only here few times a week. If a seller is not online at the time you open a trade, be patient and wait for their response in the trade chat box or  if you are in a rush, just find another seller. If you find one honest seller on Bisq2 just stick with them.",d37a2725-5df9-4fa6-97dd-363cb7c1b9c6,False,40be8032e0e5968e7db893021c30545756f363e3,40be8032e0e5968e7db893021c30545756f363e3,"Is it normal that neither trade partner nor mediator respond after you fulfilled your side of the trade? Been waiting more than 24 hours after sending money. First time trying this app, seems like a scam tbh"
2025-02-09 16:15:32,support,38f42de0563e1998ff489c24f073f7911ce38b99,"so if there are sellers stating their bitcoin is from a non kyc source, is that just a gimmick? IS there ever a way to tell if coins have come from an exchange or not? Thanks",79396314-25c9-4616-811f-f1deadf5bbc6,False,43de7ff4ba67de90656f36c4c8e826c8cbda7575,43de7ff4ba67de90656f36c4c8e826c8cbda7575,"there is no possibility of cherrypicking btc like that on bisq, but even if it is from a central exchange its kyc is not tied to you so that's not a problem"
2025-02-09 17:36:50,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,"if a seller decides to do that there is nothing to stop him, but I doubt this can be used as a  reason for enforcing that condition, and chainalysis is not something that is relevant to bisq",9d85abc3-b45f-409e-b853-e7e742fd38f8,False,38f42de0563e1998ff489c24f073f7911ce38b99,38f42de0563e1998ff489c24f073f7911ce38b99,"so if there are sellers stating their bitcoin is from a non kyc source, is that just a gimmick? IS there ever a way to tell if coins have come from an exchange or not? Thanks"
2025-02-11 09:32:45,support,cb1e40b3319eac35585159be990b8460dfc08847,"One user is marked as ""signed witness"" , what is the meaning of it ?",1671155c-5774-41fc-9976-d93d60e38b12,False,,,
2025-02-11 10:47:00,support,43de7ff4ba67de90656f36c4c8e826c8cbda7575,"maybe you mean that part of his reputation is coming from signed witness, that's an account parameter taken from bisq1 that you can import to get reputation on bisq2",ddce6a0d-a267-43c1-aa9c-636803292c2c,False,cb1e40b3319eac35585159be990b8460dfc08847,cb1e40b3319eac35585159be990b8460dfc08847,"One user is marked as ""signed witness"" , what is the meaning of it ?"
2025-02-11 13:45:00,support,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,"Someone accepted my offer to buy btc, but his seller account is onl y 1 day old. Should I really go through with it?",256c20ee-c353-4f52-9f3e-6c2bf398962f,False,,,
2025-02-11 13:45:18,support,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,Has 0 rep obviously,16b2e72d-9be0-4f2b-8765-c86fb950bb26,False,,,
2025-02-11 14:00:44,support,932fa0f14ef848d4d6b2b59f08a7e8bb23530ec2,"please do not go through with it , i was scammed the same way , cancel and take only sellers with rep , i losst money this way and its my first time .",6bb343ab-e3d5-4ecf-acce-72306e306c81,False,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,Has 0 rep obviously
2025-02-11 14:10:15,support,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,Thx for the warning,c9b28808-e1b3-42c5-8b15-1cc50c75b187,False,,,
2025-02-11 14:10:45,support,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,I'll cancel,b9d05145-1a16-4386-a0bd-26a67ed72803,False,,,
2025-02-11 14:14:39,support,932fa0f14ef848d4d6b2b59f08a7e8bb23530ec2,"if you run in any issue and need help you can ask for a mediator, the request i think is on your offer page lower left side look for it .",a5e8f152-5a31-45c4-ae84-b196e9ddf60e,False,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,08e79c9be66b75b88c659d69f4b75d6cdbd5c878,I'll cancel
